Name,Image,Description,RegularPrice,PromoPrice,Link,Availability,Categories,Rate,NumberOfReviews,Gender
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351515_400476_1280_720.png,"serum do twarzy z 2% retinolem30 ml, nr kat. 400476",39.99,29.99,"https://www.rossmann.pl/Produkt/Serum/InoPharm-Pure-Elements-serum-do-twarzy-z-2-retinolem-30-ml,400476,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351512_400477_1280_720.png,"serum do twarzy z bioolejkiem z róży i olejkiem arganowym30 ml, nr kat. 400477",39.99,29.99,"https://www.rossmann.pl/Produkt/Serum/InoPharm-Pure-Elements-serum-do-twarzy-z-bioolejkiem-z-rozy-i-olejkiem-arganowym-30-ml,400477,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351518_400478_1280_720.png,"serum do twarzy z olejkiem CBD30 ml, nr kat. 400478",39.99,29.99,"https://www.rossmann.pl/Produkt/Serum/InoPharm-Pure-Elements-serum-do-twarzy-z-olejkiem-CBD-30-ml,400478,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
INOPHARM Pure Elements,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351519_400479_1280_720.png,"serum do twarzy z olejkiem z róży30 ml, nr kat. 400479",39.99,29.99,"https://www.rossmann.pl/Produkt/Serum/InoPharm-Pure-Elements-serum-do-twarzy-z-olejkiem-z-rozy-30-ml,400479,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
SKIN UP,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/354974_402042_1280_720.png,"krem na dzień i na noc nawilżający50 ml, nr kat. 402042",26.99,19.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Skin-UP-krem-na-dzien-i-na-noc-nawilzajacy-50-ml,402042,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
SKIN UP,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/354975_402043_1280_720.png,"krem na dzień i na noc liftingujący50 ml, nr kat. 402043",26.99,19.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Skin-UP-krem-na-dzien-i-na-noc-liftingujacy-50-ml,402043,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
SKIN UP,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/354976_402044_1280_720.png,"krem na dzień i na noc odmładzający50 ml, nr kat. 402044",26.99,19.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Skin-UP-krem-na-dzien-i-na-noc-odmladzajacy-50-ml,402044,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
VIS PLANTIS GIFT OF NATURE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351193_401442_1280_720.png,"serum do twarzy cera sucha30 ml, nr kat. 401442",24.99,18.99,"https://www.rossmann.pl/Produkt/Serum/Vis-Plantis-Gift-of-Nature-serum-do-twarzy-cera-sucha-30-ml,401442,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
VIS PLANTIS GIFT OF NATURE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350393_401445_1280_720.png,"krem pod oczy nawilżający15 ml, nr kat. 401445",19.99,14.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Vis-Plantis-Gift-of-Nature-krem-pod-oczy-nawilzajacy-15-ml,401445,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
VIS PLANTIS GIFT OF NATURE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/240532_343106_1280_720_81817.png,"prebiotyczny krem do twarzy do cery pięknej, choć suchej50 ml, nr kat. 343106",19.99,14.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vis-Plantis-Gift-of-Nature-prebiotyczny-krem-do-twarzy-do-cery-pieknej-choc-suchej-50-ml,343106,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
VIS PLANTIS GIFT OF NATURE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/253197_343150_1280_720_81871.png,"prebiotyczne serum do twarzy do cery pięknej, choć wrażliwej30 ml, nr kat. 343150",24.99,18.99,"https://www.rossmann.pl/Produkt/Serum/Vis-Plantis-Gift-of-Nature-prebiotyczne-serum-do-twarzy-do-cery-pieknej-choc-wrazliwej-30-ml,343150,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
VIS PLANTIS GIFT OF NATURE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/240536_343127_1280_720_81817.png,"prebiotyczny krem do twarzy do cery pięknej, choć wrażliwej50 ml, nr kat. 343127",19.99,14.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vis-Plantis-Gift-of-Nature-prebiotyczny-krem-do-twarzy-do-cery-pieknej-choc-wrazliwej-50-ml,343127,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
VIS PLANTIS GIFT OF NATURE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350396_401444_1280_720.png,"korygujący krem pod oczy 15 ml, nr kat. 401444",19.99,14.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Vis-Plantis-Gift-of-Nature-korygujacy-krem-pod-oczy-15-ml,401444,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
VIS PLANTIS GIFT OF NATURE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/240524_343013_1280_720_81817.png,"prebiotyczny krem do twarzy do cery pięknej, choć naczynkowej50 ml, nr kat. 343013",19.99,14.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vis-Plantis-Gift-of-Nature-prebiotyczny-krem-do-twarzy-do-cery-pieknej-choc-naczynkowej-50-ml,343013,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
VIS PLANTIS GIFT OF NATURE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351191_401443_1280_720.png,"serum do twarzy cera mieszana30 ml, nr kat. 401443",24.99,18.99,"https://www.rossmann.pl/Produkt/Serum/Vis-Plantis-Gift-of-Nature-serum-do-twarzy-cera-mieszana-30-ml,401443,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
VIS PLANTIS GIFT OF NATURE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/240528_344060_1280_720_81817.png,"prebiotyczny krem do twarzy do cery pięknej, choć mieszanej50 ml, nr kat. 344060",19.99,14.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vis-Plantis-Gift-of-Nature-prebiotyczny-krem-do-twarzy-do-cery-pieknej-choc-mieszanej-50-ml,344060,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SECRET KEY,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351524_402037_1280_720.png,"ampułka do twarzy przeciwzmarszczkowa SYN-AKE30 ml, nr kat. 402037",118.99,88.99,"https://www.rossmann.pl/Produkt/Serum/Secret-Key-ampulka-do-twarzy-przeciwzmarszczkowa-SYN-AKE-30-ml,402037,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
SECRET KEY,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351523_402039_1280_720.png,"emulsja do twarzy przeciwzmarszczkowa SYN-AKE150 ml, nr kat. 402039",89.99,66.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Secret-Key-emulsja-do-twarzy-przeciwzmarszczkowa-SYN-AKE-150-ml,402039,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SECRET KEY,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351525_402038_1280_720.png,"emulsja do twarzy nawilżająca150 ml, nr kat. 402038",54.99,40.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Secret-Key-emulsja-do-twarzy-nawilzajaca-150-ml,402038,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SECRET KEY,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351520_402040_1280_720.png,"esencja do twarzy odżywcza ze śluzem ślimaka60 ml, nr kat. 402040",54.99,40.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Secret-Key-esencja-do-twarzy-odzywcza-ze-sluzem-slimaka-60-ml,402040,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SECRET KEY,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/351522_402041_1280_720.png,"krem-żel do twarzy regenerujący ze śluzem ślimaka50 g, nr kat. 402041",59.99,44.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Secret-Key-krem-zel-do-twarzy-regenerujacy-ze-sluzem-slimaka-50-g,402041,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
CONNY,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/334209_349538_1280_720.png,"krem przeciwzmarszczkowy na dzień i na noc ze śluzem ślimaka50 ml, nr kat. 349538",53.99,37.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Conny-krem-przeciwzmarszczkowy-na-dzien-i-na-noc-ze-sluzem-slimaka-50-ml,349538,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
CONNY,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/334210_349540_1280_720.png,"krem przeciwzmarszczkowy na dzień i na noc z kawiorem50 ml, nr kat. 349540",53.99,37.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Conny-krem-przeciwzmarszczkowy-na-dzien-i-na-noc-z-kawiorem-50-ml,349540,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ECLAT,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/352668_400646_1280_720.png,"krem ultra nawilżający,cera sucha i odwodniona50 ml, nr kat. 400646",31.99,22.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Eclat-krem-ultra-nawilzajacycera-sucha-i-odwodniona-50-ml,400646,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ECLAT,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/352664_400647_1280_720.png,"krem wygładzający zmarszczki każdy rodzaj cery50 ml, nr kat. 400647",31.99,22.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Eclat-krem-wygladzajacy-zmarszczki-kazdy-rodzaj-cery-50-ml,400647,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ECLAT,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/352672_400648_1280_720.png,"krem kolagenowy z różą, każdy rodzaj cery50 ml, nr kat. 400648",31.99,22.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Eclat-krem-kolagenowy-z-roza-kazdy-rodzaj-cery-50-ml,400648,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
EFEKTIMA 24K,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/355432_401454_1280_720.png,"krem dzień/ noc 30+, złoto 24K & kompleks nawilżający50 ml, nr kat. 401454",29.99,22.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Efektima-24K-krem-dzien-noc-30-zloto-24K-kompleks-nawilzajacy-50-ml,401454,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
EFEKTIMA 24K,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/355423_401455_1280_720.png,"krem na dzień/ noc 40+ złoto 24K & kwas hialuronowy50 ml, nr kat. 401455",29.99,22.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Efektima-24K-krem-na-dzien-noc-40-zloto-24K-kwas-hialuronowy-50-ml,401455,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
EFEKTIMA 24K,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/355426_401456_1280_720.png,"krem na dzień/ noc 50+, złoto 24K & Kolagen50 ml, nr kat. 401456",29.99,22.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Efektima-24K-krem-na-dzien-noc-50-zloto-24K-Kolagen-50-ml,401456,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
EFEKTIMA 24K,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/355435_401458_1280_720.png,"krem na dzień/ noc 60+, złoto & kompleks liftingujący50 ml, nr kat. 401458",29.99,22.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Efektima-24K-krem-na-dzien-noc-60-zloto-kompleks-liftingujacy-50-ml,401458,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
EFEKTIMA 24K,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/355429_401457_1280_720.png,"kram- maska na noc, złoto 24K & kompozycja 7 olejków50 ml, nr kat. 401457",29.99,22.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Efektima-24K-kram-maska-na-noc-zloto-24K-kompozycja-7-olejkow-50-ml,401457,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
FLOSLEK LABORATORIUM,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/352106_401108_1280_720.png,"żel pod oczy ze świetlikiem i peptydami15 ml, nr kat. 401108",10.99,8.29,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/FlosLek-Laboratorium-zel-pod-oczy-ze-swietlikiem-i-peptydami-15-ml,401108,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
FLOSLEK LABORATORIUM,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/352140_401109_1280_720.png,"żel pod oczy ze świetlikiem i ogórkiem15 ml, nr kat. 401109",10.99,8.29,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/FlosLek-Laboratorium-zel-pod-oczy-ze-swietlikiem-i-ogorkiem-15-ml,401109,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
FLOSLEK LABORATORIUM,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/352393_401110_1280_720.png,"serum do powiek i pod oczy ze świetlikiem i kofeiną15 ml, nr kat. 401110",16.99,12.79,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/FlosLek-Laboratorium-serum-do-powiek-i-pod-oczy-ze-swietlikiem-i-kofeina-15-ml,401110,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
VOLLARE Kozie Mleko,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/354998_401518_1280_720.png,"krem na dzień i na noc odżywczy50 ml, nr kat. 401518",12.99,9.79,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vollare-Kozie-Mleko-krem-na-dzien-i-na-noc-odzywczy-50-ml,401518,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
VOLLARE Kozie Mleko,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/354996_401519_1280_720.png,"krem na dzień i na noc intensywnie nawilżający50 ml, nr kat. 401519",12.99,9.79,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vollare-Kozie-Mleko-krem-na-dzien-i-na-noc-intensywnie-nawilzajacy-50-ml,401519,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
VOLLARE Kozie Mleko,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/354994_401520_1280_720.png,"krem na dzień i na noc wygładzający zmarszczki50 ml, nr kat. 401520",12.99,9.79,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vollare-Kozie-Mleko-krem-na-dzien-i-na-noc-wygladzajacy-zmarszczki-50-ml,401520,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
VOLLARE Kozie Mleko,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/354992_401521_1280_720.png,"krem na dzień i na noc poprawiający napięcie skóry50 ml, nr kat. 401521",12.99,9.79,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vollare-Kozie-Mleko-krem-na-dzien-i-na-noc-poprawiajacy-napiecie-skory-50-ml,401521,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
VOLLARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/355004_401511_1280_720.png,"krem na dzień i na noc każdy rodzaj skóry50 ml, nr kat. 401511",9.99,7.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vollare-krem-na-dzien-i-na-noc-kazdy-rodzaj-skory-50-ml,401511,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
VOLLARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/355001_401512_1280_720.png,"krem na dzień i na noc każdy rodzaj skóry50 ml, nr kat. 401512",9.99,7.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vollare-krem-na-dzien-i-na-noc-kazdy-rodzaj-skory-50-ml,401512,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
VOLLARE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/355000_401513_1280_720.png,"krem na dzień i na noc odmładzający50 ml, nr kat. 401513",9.99,7.49,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Vollare-krem-na-dzien-i-na-noc-odmladzajacy-50-ml,401513,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,mężczyznakobieta 
FARMONA HERBAL CARE My Nature,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350078_401060_1280_720.png,"olejek serum do twarzy, szyi i dekoltu50 ml, nr kat. 401060",16.99,12.79,"https://www.rossmann.pl/Produkt/Serum/Farmona-Herbal-Care-My-Nature-olejek-serum-do-twarzy-szyi-i-dekoltu-50-ml,401060,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
FARMONA HERBAL CARE My Nature,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350075_401142_1280_720.png,"krem na dzień i na noc nawilżająco-wzmacniający do cery naczynkowej z arniką50 ml, nr kat. 401142",16.99,12.79,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Farmona-Herbal-Care-My-Nature-krem-na-dzien-i-na-noc-nawilzajaco-wzmacniajacy-do-cery-naczynkowej-z,401142,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
TAMI Kids,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/335055_288835_1280_720.png,"nawilżany papier toaletowy60 szt., nr kat. 288835",5.79,4.49,"https://www.rossmann.pl/Produkt/Papiery-toaletowe/Tami-Kids-nawilzany-papier-toaletowy-60-szt,288835,8613",Available online,Higiena/Artykuły higieniczne/Papiery toaletowe,None,None,None
VELVET ecoROLL,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/316883_369515_1280_720_105537.png,"papier toaletowy rumiankowy, 3-warstwowy4 szt., nr kat. 369515",12.49,10.49,"https://www.rossmann.pl/Produkt/Papiery-toaletowe/Velvet-ecoROLL-papier-toaletowy-rumiankowy-3-warstwowy-4-szt,369515,8613",Available online,Higiena/Artykuły higieniczne/Papiery toaletowe,None,None,None
VELVET ecoROLL,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/316882_369516_1280_720_105537.png,"papier toaletowy 3-warstwowy4 szt., nr kat. 369516",12.49,10.49,"https://www.rossmann.pl/Produkt/Papiery-toaletowe/Velvet-ecoROLL-papier-toaletowy-3-warstwowy-4-szt,369516,8613",Available online,Higiena/Artykuły higieniczne/Papiery toaletowe,None,None,None
AVELLIA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340053_395653_1280_720.png,"spłukiwalne ściereczki celulozowe 100 szt., nr kat. 395653",16.99,11.49,"https://www.rossmann.pl/Produkt/Reczniki-papierowe/Avellia-splukiwalne-sciereczki-celulozowe-100-szt,395653,8341",Available online,Czystość w Domu/Akcesoria do sprzątania/Ręczniki papierowe,None,None,None
JAN NIEZBĘDNY,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/317718_371697_1280_720_106215.png,"ściereczki uniwersalne z jonami srebra50 szt., nr kat. 371697",14.99,10.99,"https://www.rossmann.pl/Produkt/Reczniki-papierowe/Jan-Niezbedny-sciereczki-uniwersalne-z-jonami-srebra-50-szt,371697,8341",Available online,Czystość w Domu/Akcesoria do sprzątania/Ręczniki papierowe,None,None,None
ALKO WIPE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/314098_368687_1280_720_103626.png,"ściereczki dezynfekujące do rąk i powierzchni80 szt., nr kat. 368687",14.79,9.99,"https://www.rossmann.pl/Produkt/Reczniki-papierowe/Alko-Wipe-sciereczki-dezynfekujace-do-rak-i-powierzchni-80-szt,368687,8341",Available online,Czystość w Domu/Akcesoria do sprzątania/Ręczniki papierowe,None,None,None
EUROPROFITI,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/100905_161266_1280_720_32724.png,"ręcznik papierowy mega rolka1 szt., nr kat. 161266",6.99,5.59,"https://www.rossmann.pl/Produkt/Reczniki-papierowe/Europrofiti-recznik-papierowy-mega-rolka-1-szt,161266,8341",Available online,Czystość w Domu/Akcesoria do sprzątania/Ręczniki papierowe,None,None,None
VELVET Boost!,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/340817_394146_1280_720.png,"ręcznik papierowy 3-warstwowy1 sztt., nr kat. 394146",12.99,10.49,"https://www.rossmann.pl/Produkt/Reczniki-papierowe/Velvet-Boost-recznik-papierowy-3-warstwowy-1-sztt,394146,8341",Available online,Czystość w Domu/Akcesoria do sprzątania/Ręczniki papierowe,None,None,None
REXONA Maximum Protection,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/261059_343357_1280_720_86080.png,"antyperspirant dla kobiet w kulce, Clean scent50 ml, nr kat. 343357",28.99,22.99,"https://www.rossmann.pl/Produkt/Antyperspiranty/Rexona-Maximum-Protection-antyperspirant-dla-kobiet-w-kulce-Clean-scent-50-ml,343357,9195",Available online,Higiena/Dezodoranty i antyperspiranty/Antyperspiranty,None,None,None
